,error
1296,1.475
1297,3.56750636355657
1298,1.3272749915766051
1299,1.671056098468626
1300,1.3639535289397482
1301,9.791913627764075
1302,2.0779014244130125
1303,33.46493585517976
1304,3.316395089080187
1305,1.1135477246877739
1306,1.6
1307,1.2810068649885584
1308,1.4328557784145177
1309,1.1645190503050857
1310,1.537583396187915
1311,1280.6666666666667
1312,1.331182294121077
1313,12.5
1314,1.0031632479851678
1315,2.8657078372850497
1316,2.340727445136819
1317,1.1441438272947015
1318,2.200200670993635
1319,1.1513440454464372
1320,163.58355437665782
1321,1.3035113933507658
1322,1.054328342471531
1323,1.226453915378239
1324,446.0
1325,1.2181818181818183
